"estuary","slopes","ci.up","ci.low","pvals","s.pvals","STATE","DLAT","DLONG","CONDITION","CLASSIFICATION","SUBCLASS","BARRIER_BACKBARRIER","CENTRAL_BASIN","FLUVIAL_BAYHEAD_DELTA","FLOOD_EBB_DELTA","INTERTIDAL_FLATS","MANGROVE","SALTMARSH_SALTFLAT","TIDAL_SANDBANKS","ROCKY_REEF","CORAL","CHANNEL","BEDROCK","FLOODPLAIN","BEDROCK_PERIMETER","PERIMETER","CATCHMENTAREA","WATERAREA","MAXLENGTH","MAXWIDTH","ENTLENGTH","ENTRANCEWIDTH","MEANWAVEHEIGHT","MEANWAVEPERIOD","MAXWAVEHEIGHT","MAXWAVEPERIOD","TIDALRANGE","TIDALTYPE"
"Q062",1.58575716284973e-05,2.02084354871038e-05,1.15067077698909e-05,1.75269521553449e-12,2.07325490028675e-06,"QLD",-16.496,141.296,"near pristine","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.59,61,4.6,9.36,NA,NA,0.36,0.273,3.279,1.9,9.5,3.3,"Diurnal"
"Q195",-5.13898678104916e-06,9.45685047830293e-07,-1.12236586099286e-05,0.0927082817599243,0.00139408272193276,"QLD",-19.422,147.214,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,2.52445,0.75569,2.92327,6.1094,NA,NA,NA,0.86033,NA,NA,4.38755,NA,32,NA,NA,NA,NA,NA,0.222,4.911,1.6,9.8,2.4,"Semi Diurnal"
"Q221",-2.08119984156067e-06,4.81252881798633e-06,-8.97492850110768e-06,0.546321273121646,0.386202078444066,"QLD",-20.978,149.059,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,0.79959,3.31585,4.42815,3.47963,0.25392,NA,NA,1.8171,NA,NA,3.5577,14.68,27,1.322,2.7,0.92,NA,0.83,0.676,4.603,2.9,8.8,4.2,"Semi Diurnal"
"Q223",1.14913137345923e-06,1.0771619995228e-05,-8.47335724830955e-06,0.811460351645242,0.867900397182863,"QLD",-21.074,149.212,"modified","tide dominated","TIDAL FLAT/CREEK",0.64914,NA,NA,0.04318,0.08348,2.54761,4.25696,0.07083,NA,NA,0.45437,NA,NA,NA,8.9,36,0.51,3.4,0.25,NA,0.33,0.792,5.305,3.7,10,4.6,"Semi Diurnal"
"Q245",-4.15995920554146e-06,1.40738517058889e-06,-9.72730358167182e-06,0.135861783715486,0.813715604153037,"QLD",-22.33,149.914,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,0.57252,29.82585,41.69426,0.99758,NA,NA,7.70243,NA,NA,0.39871,52.97,488,10.03,11.35,NA,NA,2.17,0.047,2.568,0.5,8,5.3,"Semi Diurnal"
"Q246",1.89548364546951e-06,9.30290685791148e-06,-5.51193956697246e-06,0.609129941554797,0.76022613868793,"QLD",-22.3,149.916,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,0.17535,8.06602,5.6066,0.30075,NA,NA,1.76679,NA,NA,NA,25.24,25,1.05,5.2,NA,NA,1,0.047,2.568,0.5,8,5.4,"Semi Diurnal"
"Raffles Bay",2.78846478817712e-06,9.64588671017351e-06,-4.06895713381926e-06,0.416722263979757,9.7645018906176e-25,"NT",-11.225,132.397,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.36,213,40.59,10.16,NA,NA,5.79,0.344,3.455,1.9,9.2,2.1,"Semi Diurnal"
"Ralphs Bay",-3.00460448620794e-07,1.43340535003454e-05,-1.4934974397587e-05,0.967281665900005,1.36952362850831e-05,"TAS",-42.951,147.41,"no assessment","tide dominated","OTHER",2.42495,53.64312,NA,NA,0.6009,NA,0.10101,NA,NA,NA,0.11072,NA,NA,30.88959,47.66,116,51.37,11.39,5.43,NA,2.72,0.45,4.466,1.4,9.9,1.3,"Diurnal"
"Raspberry Creek",2.7730683755735e-06,1.06576041562135e-05,-5.11146740506648e-06,0.482150082369929,6.08823744679144e-13,"QLD",-22.487,150.407,"near pristine","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58,64,0.29,2.76,NA,NA,0.4,0.4,3.989,1.4,8.7,4.9,"Semi Diurnal"
"Recherche Bay",-4.13185557054983e-06,1.80504431254975e-05,-2.63141542665971e-05,0.709943593257706,1.85158362860977e-05,"TAS",-43.557,146.917,"no assessment","tide dominated","OTHER",NA,NA,0.97907,0.27753,0.61705,NA,NA,NA,0.04774,NA,11.29017,NA,NA,NA,24.59,213,10.07,6.07,NA,NA,2.45,1.669,7.848,6,13.3,1.2,"Diurnal"
"Reliance/Leila Creek",-2.97020352784778e-06,4.73648367926794e-06,-1.06768907349635e-05,0.441267427639458,0.0236511042203883,"QLD",-21.001,149.126,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,4.69588,6.86473,8.24092,8.03149,0.92932,NA,NA,1.51252,NA,NA,0.4425,15.81,88,1.1,4.48,0.86,NA,0.46,0.792,5.305,3.7,10,4.3,"Semi Diurnal"
"Repulse Creek",-1.91524880825622e-06,4.45289420181974e-06,-8.28339181833218e-06,0.547914961641954,0.010667224772597,"QLD",-20.456,148.797,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.17,155,4.78,7.07,0.5,NA,2.54,0.201,3.948,1.1,8,3.1,"Semi Diurnal"
"Richmond River",-2.21224682908836e-06,3.27116237370416e-06,-7.69565603188087e-06,0.420185427092946,0.0194868967574643,"NSW",-28.877,153.592,"extensively modified","river dominated","WAVE-DOMINATED DELTA",1.18897,NA,NA,0.85199,1.5785,7.60254,NA,0.68585,NA,NA,17.24535,NA,NA,5.84043,127.67,6878,19.73,41.47,0.83,NA,0.27,1.382,7.099,6.4,13.7,1.2,"Semi Diurnal"
"Ridley River",7.8825272487394e-06,1.66329701882756e-05,-8.6791569079679e-07,0.0721031683790103,0.118117226268914,"WA",-20.224,118.853,"largely unmodified","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,2.79867,0.99584,6.43816,0.94211,NA,NA,1.60949,NA,NA,4.35597,13.23,647,1.49,4.88,NA,NA,0.84,0.135,4.144,0.7,10.5,5.8,"Semi Diurnal"
"Ringarooma River",1.36498368359661e-05,3.19360402366643e-05,-4.63636656473206e-06,0.138369367445043,0.0036820247680482,"TAS",-40.861,147.888,"extensively modified","river dominated","WAVE-DOMINATED DELTA",1.13885,NA,NA,0.4352,NA,NA,0.31648,0.05889,NA,NA,0.76022,NA,NA,NA,15.97,1203,0.49,6.86,0.37,NA,0.11,1.044,5.187,5.5,9.9,1.5,"Semi Diurnal"
"Robbins Passage",-1.52304756824365e-05,7.72044103138839e-06,-3.81813923962614e-05,0.187016914089039,0.00225410855333977,"TAS",-40.73,145.058,"modified","tide dominated","OTHER",19.0758,NA,NA,2.46402,65.24997,NA,12.14903,1.47887,0.31001,NA,24.43962,NA,NA,0.27532,NA,583,NA,NA,NA,NA,4.36,0.724,7.901,5.2,13.2,2,"Semi Diurnal"
"Robe River",1.09694690940286e-06,8.88624701074818e-06,-6.69235319194247e-06,0.778326627809245,2.25533618405447e-05,"WA",-21.279,115.71,"largely unmodified","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,1.92523,1.40003,10.12829,0.26233,NA,NA,3.10066,NA,NA,2.32783,33.93,7487,1.89,7.83,NA,NA,1.31,0.452,4.025,1.7,10.9,2.9,"Semi Diurnal"
"Robinson Inlet",-7.02633387570162e-06,-9.93664886331086e-07,-1.30590028650722e-05,0.0206099356735205,0.000111825599244861,"NT",-11.303,131.084,"near pristine","wave dominated","WAVE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.85,104,5.78,7.67,1.84,NA,0.56,0.51,4.277,2.8,7.4,3.1,"Semi Diurnal"
"Robinson River",1.22719537617651e-05,1.57248491553056e-05,8.81905836822464e-06,5.1594746185276e-12,9.00216558476473e-65,"WA",-16.932,123.81,"near pristine","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.72,3329,50.02,10.74,NA,NA,0.54,0.169,2.72,1.3,7.6,8.7,"Semi Diurnal"
"Robinson River",1.22719537617651e-05,1.57248491553056e-05,8.81905836822464e-06,5.1594746185276e-12,9.00216558476473e-65,"NT",-16.033,137.266,"near pristine","river dominated","WAVE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.77,5766,10.15,21.91,NA,NA,0.41,0.4,3.712,2.5,8.7,2.3,"Diurnal"
"Rocky Dam Creek",1.45901201040521e-06,7.16514820272583e-06,-4.2471241819154e-06,0.609235403793852,3.65518540471376e-10,"QLD",-21.48,149.306,"modified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,1.3569,29.68284,15.09981,4.42527,0.14788,NA,9.09914,NA,0.0629,NA,65.9,539,11.98,15.45,NA,NA,3.12,0.003,6.033,0.2,9.2,5,"Semi Diurnal"
"Rosie Creek",9.94733495104737e-06,1.38650816245015e-05,6.0295882775932e-06,5.59845442062661e-07,2.06602889532518e-62,"NT",-15.397,136.211,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.83,2857,7.04,14.85,NA,NA,1.03,0.381,3.529,2.1,6.7,2.1,"Diurnal"
"Ross River",-9.32203970048846e-07,2.65098187085421e-06,-4.5153898109519e-06,0.6031091496121,6.3508766705264e-17,"QLD",-19.25,146.829,"modified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,1.07437,1.01983,2.66411,0.71384,NA,NA,NA,1.52672,NA,NA,NA,54.73,881,3.29,21.92,NA,NA,0.38,0.186,5.528,1.5,10,2.3,"Semi Diurnal"
"Saint Georges Basin",6.96413264876223e-06,1.37270231652709e-05,2.01242132253553e-07,0.0397692476829286,3.40290439134723e-31,"NSW",-35.184,150.594,"modified","wave dominated","WAVE-DOMINATED ESTUARY",16.06281,34.54946,3.75395,0.56961,1.22626,0.09454,0.93989,0.27947,0.2732,NA,2.65214,NA,NA,1.12709,91.53,407,41.96,21.8,7.42,6.28,0.19,0.916,6.504,7.2,13,1.2,"Semi Diurnal"
"Saint Lawrence Creek",1.18382820070406e-05,1.950760098059e-05,4.16896303349105e-06,0.00213509361037904,0.102970987625916,"QLD",-22.284,149.613,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,5.01936,8.08824,19.18797,40.31007,0.06474,NA,24.60989,NA,1.88962,29.37787,46.73,469,19.1,15.98,NA,NA,3.89,0.35,3.675,1,7.9,6.1,"Semi Diurnal"
"Saint Marys River",2.16611671787827e-05,3.73031583266528e-05,6.01917603091257e-06,0.00617270139581331,0.317197465886595,"WA",-34.163,119.578,"no assessment","wave dominated","WAVE-DOMINATED ESTUARY",0.08714,NA,0.20729,0.01983,0.01536,NA,0.13186,NA,NA,NA,0.16351,NA,NA,NA,7.42,NA,NA,3.38,0.33,0.72,0.17,NA,NA,NA,NA,NA,""
"Sale River",4.55194154424471e-06,1.09707272316424e-05,-1.86684414315296e-06,0.156720444899176,1.28415160983809e-21,"WA",-15.972,124.597,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,0.93585,4.80759,0.1548,1.21349,NA,NA,5.56581,NA,NA,0.08498,58.29,1438,8.66,26.3,NA,NA,0.75,0.179,3.57,1.5,10,8.7,"Semi Diurnal"
"Saltwater Lagoon",1.51824244163e-05,2.12155128297824e-05,9.14933600281762e-06,7.65202640449081e-07,0.0143718540661914,"TAS",-42.04,148.278,"near pristine","wave dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Saltwater Lagoon",1.51824244163e-05,2.12155128297824e-05,9.14933600281762e-06,7.65202640449081e-07,0.0143718540661914,"NSW",-30.884,153.043,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.06398,0.16251,0.12394,0.03514,NA,NA,0.1851,NA,0.0086,NA,0.0761,NA,NA,NA,9.95,NA,0.42,3.83,0.41,NA,0.04,NA,NA,NA,NA,NA,""
"Sampan Creek",-6.92320887010514e-06,-1.2301898636046e-06,-1.26162278766057e-05,0.0160319453631971,8.13093846956917e-13,"NT",-12.267,131.775,"extensively modified","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,1.21299,0.27682,8.84692,5.47286,NA,NA,NA,2.43659,NA,2.03888,NA,17.98,7073,0.97,8.58,NA,NA,0.26,0.316,3.148,1.7,6.2,3.6,"Semi Diurnal"
"Sampson Inlet",4.04606679993622e-06,9.26634303039566e-06,-1.17420943052323e-06,0.121426069569761,1.47703747328477e-127,"WA",-15.512,124.459,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,98,22.99,8.1,1,2.45,0.83,0.148,5.989,3,13.7,8.4,"Semi Diurnal"
"Sandon River",5.69490451112376e-06,1.67040119639084e-05,-5.31420294166085e-06,0.301618978389804,0.268072845647274,"NSW",-29.674,153.331,"near pristine","river dominated","WAVE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.35,182,1.39,7.74,0.6,1.86,0.2,1.5,7.07,6.4,13.6,1.3,"Semi Diurnal"
"Sandy Creek",2.30443254675104e-06,9.21484550947918e-06,-4.6059804159771e-06,0.505027536583853,3.40574953891237e-07,"QLD",-21.246,149.233,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,3.69761,1.80598,10.71583,7.14987,5.63333,0.11221,NA,10.87868,NA,NA,0.60247,60.71,678,11.81,16.08,NA,NA,2.61,0.188,5.776,1.3,9.5,4.8,"Semi Diurnal"
"Sarina Inlet",7.18929137149925e-06,1.45688812984714e-05,-1.90298555472949e-07,0.0517476597117846,1.91815192604052e-22,"QLD",-21.402,149.32,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,0.09438,5.36841,5.21956,3.00364,0.18762,NA,6.21735,NA,0.14154,NA,32.17,144,8.8,10.43,NA,NA,2.28,0.727,4.926,2.9,8.7,5.2,"Semi Diurnal"
"Scamander River",2.08323137314648e-06,1.26970786955303e-05,-8.53061594923739e-06,0.694920981474975,9.65623070215046e-08,"TAS",-41.465,148.264,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.2034,NA,2.46156,0.21011,0.2927,NA,0.28808,NA,NA,NA,1.3752,NA,NA,9.55123,NA,301,NA,NA,NA,NA,NA,0.955,6.182,3.1,10,1.5,"Semi Diurnal"
"Sea Elephant River",-1.92893269113074e-05,-4.22042199999364e-06,-3.43582318226212e-05,0.0123691592431883,0.595572125154914,"TAS",-39.916,143.987,"near pristine","wave dominated","STRANDPLAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Seal River",-2.24534907661427e-05,-4.39346414128477e-06,-4.05135173910005e-05,0.0152978086051204,0.00563780233600563,"TAS",-40.07,143.94,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.11089,0.56092,NA,NA,0.20861,NA,0.19677,NA,NA,NA,0.13562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Secure Bay",6.46459374237636e-06,1.10379706801176e-05,1.89121680463514e-06,0.00479026212987837,8.42672995182391e-49,"WA",-16.416,124.331,"near pristine","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.04,1778,72.39,27.85,3.56,1.47,1.2,0.19,2.823,1.7,6.2,10.5,"Semi Diurnal"
"Seven Emu Creek",7.52090231186727e-06,1.10503957449798e-05,3.99140887875472e-06,2.53918515958497e-05,2.30219683639095e-35,"NT",-16.112,137.353,"near pristine","wave dominated","STRANDPLAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.97,523,1.53,5.96,0.52,0.73,0.39,0.199,3.742,1.6,9.4,2.3,"Diurnal"
"Shallow Inlet",2.87521636953978e-06,1.49095030325087e-05,-9.15907029342909e-06,0.633063275523262,1.55000705509567e-16,"VIC",-38.871,146.184,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",2.99533,NA,NA,0.42845,7.04799,NA,11.67968,0.11473,0.10634,NA,2.98393,NA,NA,0.14586,48.52,83,5.03,14,0.26,1.82,0.29,1.597,8.455,6.1,14.5,2.1,"Semi Diurnal"
"Shamrock Bay",3.47588413038067e-06,9.82908876747628e-06,-2.87732050671494e-06,0.274745370193507,1.95469282444605e-19,"NT",-11.38,131.933,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.36,76,19.52,7.64,NA,NA,3.19,0.402,3.837,2.8,7.4,2.8,"Semi Diurnal"
"Shark Creek",1.05490478825746e-05,1.43862286485275e-05,6.71186711662175e-06,6.96547725899354e-08,5.39982676151638e-50,"NT",-16.085,137.305,"near pristine","wave dominated","STRANDPLAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.16,83,0.95,6.28,NA,NA,0.31,0.4,3.712,2.5,8.7,2.3,"Diurnal"
"Sherlock River",1.47266556771082e-05,2.25806507713311e-05,6.87266058288529e-06,0.000199565048736337,1.51188909531501e-17,"WA",-20.664,117.652,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,10.46389,9.96757,48.91269,0.3693,0.04264,NA,13.77678,NA,NA,1.45545,50.47,5168,10.81,9.37,NA,NA,3.43,0.32,3.768,1.2,7.4,4.9,"Semi Diurnal"
"Shoal Bay",9.64027492317181e-06,1.38779337420179e-05,5.4026161043257e-06,6.00749887821269e-06,5.12656090330969e-75,"WA",-16.346,124.207,"near pristine","tide dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.29,174,22.73,9.82,NA,NA,4.03,0.19,2.823,1.7,6.2,10.3,"Semi Diurnal"
"Shoalhaven/Crookhaven River",6.01624804507076e-06,1.03019109436053e-05,1.73058514653622e-06,0.0051138515517117,0.000365100649153849,"NSW",-34.9,150.763,"extensively modified","river dominated","WAVE-DOMINATED DELTA",3.00039,1.43382,101.68148,4.4895,0.84879,3.21867,2.62498,NA,NA,NA,19.69845,NA,NA,0.24423,178.82,7326,28.06,49.47,0.64,6.48,0.83,1.153,6.563,7.8,12.8,1.2,"Semi Diurnal"
"Shoalwater Creek",8.60272919223837e-06,1.41079442432298e-05,3.09751414124696e-06,0.00184193840979735,3.8575559919474e-17,"QLD",-22.52,150.479,"near pristine","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.45,443,6.26,18.79,NA,NA,1.48,0.211,2.692,0.7,8.1,4.6,"Semi Diurnal"
"Skardon River",-3.30179117171759e-06,5.08328725847848e-06,-1.16868696019137e-05,0.432027008426504,0.000656606243872922,"QLD",-11.757,141.994,"near pristine","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.26,353,12.09,20,NA,NA,1.4,0.195,3.707,3,10.3,2.6,"Diurnal"
"Smiths Lake",1.9763865477016e-06,6.88591548208122e-06,-2.93314238667801e-06,0.421208938007684,2.45053687065153e-12,"NSW",-32.393,152.519,"largely unmodified","wave dominated","OTHER",0.98341,8.24145,NA,1.22303,0.02421,NA,NA,NA,NA,NA,0.2574,NA,NA,0.35045,25.62,46,10.503,7.51,2.85,NA,0.19,1.652,7.111,9.1,13.2,1.3,"Semi Diurnal"
"Snake Creek",1.41046901038039e-05,1.76447248572144e-05,1.05646553503933e-05,7.8881427969046e-15,8.03309541887451e-13,"QLD",-16.691,141.205,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.33,244,1.99,17.1,NA,NA,0.27,0.212,3.156,1.5,9.4,3.3,"Diurnal"
"Snowy River",-4.610520784527e-06,-6.92540667698797e-07,-8.52850090135521e-06,0.0190792191929104,0.0463120878427745,"VIC",-37.805,148.557,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.99424,5.03053,0.38535,0.31979,1.2373,NA,6.04228,NA,NA,NA,3.87305,NA,NA,0.50016,71.99,15096,9.81,13.96,0.53,6.23,0.24,1.238,6.341,4,10.6,1.1,"Semi Diurnal"
"South West Rocks Creek",6.07274844439186e-06,1.43069942082699e-05,-2.16149731948616e-06,0.141362816507769,0.000462890635428784,"NSW",-30.883,153.038,"extensively modified","wave dominated","OTHER",NA,NA,NA,0.05428,0.1318,0.43428,0.48646,NA,NA,NA,0.12783,NA,NA,0.00995,4.01,NA,0.16,1.74,0.09,NA,0.064,NA,NA,NA,NA,NA,""
"Southern Moreton Bay",9.13605067062985e-06,1.40679668573658e-05,4.20413448389387e-06,0.000238664339615185,6.29140198444617e-31,"QLD",-27.74,153.447,"modified","tide dominated","OTHER",30.74964,0.89393,NA,7.22427,7.56404,40.69088,17.84764,23.43072,0.18483,NA,40.2479,NA,NA,9.86764,99.57,5872,56.83,28.71,1.99,0,2.15,1.318,6.791,4.5,11.6,1.3,"Semi Diurnal"
"Southport",-1.13456159503166e-05,4.29819272802305e-06,-2.69894246286562e-05,0.148729831245551,0.0541015241422536,"TAS",-43.447,146.961,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",NA,4.06145,0.52811,0.85048,0.3954,NA,NA,NA,0.01468,NA,0.12817,NA,NA,0.19242,23.64,200,4.24,7.38,2.45,0.62,0.25,1.06,6.96,4.5,12.8,1.2,"Diurnal"
"Southport Lagoon",8.3193677244309e-06,2.42570038649195e-05,-7.61826841605772e-06,0.297917854444897,1.04331137049232e-07,"TAS",-43.489,146.982,"near pristine","wave dominated","WAVE-DOMINATED ESTUARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.93,43,10.06,3.97,5.19,0.53,0.24,1.06,6.96,4.5,12.8,1.2,"Diurnal"
"Spring Bay",1.09805474741994e-05,2.49148543211295e-05,-2.95375937273075e-06,0.115923499202137,1.08056485877537e-13,"TAS",-42.549,147.923,"modified","tide dominated","OTHER",NA,NA,0.80899,NA,0.14016,NA,NA,NA,NA,NA,5.52407,NA,NA,8.43835,16.68,124,5.11,5.63,1.69,NA,1.49,0.469,6.122,2,10.5,1.1,"Diurnal"
"Staaten River",4.03918936020807e-06,7.95458989573886e-06,1.23788824677281e-07,0.0395572051489955,6.52373632248457e-19,"QLD",-16.398,141.295,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.09,25722,11.51,22.98,NA,NA,0.51,0.102,3.398,1,10,3.3,"Diurnal"
"Starke River",-5.86273470250467e-06,4.10123280203209e-07,-1.21355926852126e-05,0.0631729120477023,0.000331581499951892,"QLD",-14.781,145.018,"near pristine","river dominated","TIDE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.44,178,0.58,6.46,NA,NA,0.29,1.149,5.759,2.7,11.3,2,"Semi Diurnal"
"Station Creek",-1.24445460152781e-05,7.13955972200195e-06,-3.20286517525581e-05,0.206771959865582,0.233476849575531,"NSW",-29.951,153.253,"near pristine","wave dominated","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,22,0.23,3.48,0.16,NA,0.058,1.486,7.122,6.5,13.7,1.4,"Semi Diurnal"
"Stewart River",-1.72484354347232e-06,6.08964112672825e-06,-9.53932821367288e-06,0.659407019424711,1.43614254928528e-05,"QLD",-14.07,143.692,"near pristine","river dominated","WAVE-DOMINATED DELTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.55,880,0.43,2.3,NA,NA,0.19,0.355,5.097,1.5,11,2.1,"Semi Diurnal"
"Stokes Inlet",9.75777502021898e-07,6.46858880763598e-06,-4.51703380359218e-06,0.722506525329376,0.00122377921063366,"WA",-33.855,121.136,"modified","wave dominated","WAVE-DOMINATED ESTUARY",0.1834,8.62475,1.51265,0.03174,1.50793,NA,NA,NA,0.4304,NA,0.79879,NA,NA,0.0909,46.3,6384,11.57,12.85,2.46,2.23,0.079,1.484,8.204,5.2,15.2,0.7,"Diurnal"
"Styx River",-1.38758884570333e-06,2.59051635329622e-06,-5.36569404470288e-06,0.485758938114097,0.21829211493677,"QLD",-22.376,149.785,"largely unmodified","tide dominated","TIDE-DOMINATED ESTUARY",NA,NA,NA,NA,10.31026,39.57892,60.73144,35.13552,0.30368,NA,57.35185,NA,NA,12.67789,141.17,1890,75.93,35.71,NA,NA,5.97,0.23,3.183,0.9,10.3,5.6,"Semi Diurnal"
"Swan Lake",1.44384140925396e-05,2.22539683784362e-05,6.62285980664303e-06,0.000235940194779918,1.19661456591154e-15,"NSW",-35.201,150.561,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",1.67602,4.12464,NA,0.9245,0.37213,NA,0.08629,NA,0.12307,NA,0.18055,NA,NA,0.03385,12.35,35,4.69,4.28,2.48,1.14,0.036,0.916,6.504,7.2,13,1.2,"Semi Diurnal"
"Swan River",1.06548645476493e-05,1.52802720594709e-05,6.02945703582784e-06,4.75536012140453e-06,5.96002244284607e-78,"WA",-32.055,115.735,"extensively modified","wave dominated","WAVE-DOMINATED ESTUARY",13.89036,32.96842,6.94898,NA,2.07434,0.04265,1.32747,0.38509,0.1517,NA,3.43946,NA,NA,0.41985,111.22,18440,37.65,36.34,3.62,9.28,0.39,1.205,8.032,7.3,14.3,0.4,"Diurnal"
"Sydenham Inlet",-2.53265563417633e-07,6.14694262453811e-06,-6.65347375137338e-06,0.936963631298374,4.22946850622393e-09,"VIC",-37.781,149.017,"largely unmodified","wave dominated","WAVE-DOMINATED ESTUARY",0.54957,9.91461,0.67093,0.1674,1.44033,NA,7.11582,NA,NA,NA,0.94002,NA,NA,0.11081,56.16,1109,13.55,13.95,4.59,2.22,0.34,1.106,6.318,4.2,11.8,1.1,"Semi Diurnal"
"Tabba Tabba Creek",NA,0,0,NA,NA,"WA",-20.265,118.822,"largely unmodified","tide dominated","TIDAL FLAT/CREEK",NA,NA,NA,NA,4.44861,4.29987,14.10361,0.12331,NA,NA,4.08491,NA,NA,1.24986,17.92,621,1.87,4.63,NA,NA,0.85,0.135,4.144,0.7,10.5,5.8,"Semi Diurnal"
"Tabourie Lake",5.51640442644371e-06,8.92841501717235e-06,2.10439383571507e-06,0.00127903898549242,6.20020957251237e-05,"NSW",-35.438,150.411,"modified","wave dominated","WAVE-DOMINATED ESTUARY",1.32074,0.71653,0.31927,0.28981,0.47685,NA,0.40452,NA,0.03813,NA,0.53255,NA,NA,0.04501,13.67,30,1.57,5.45,1.28,3.61,0.054,1.184,6.631,7,12.2,1.2,"Semi Diurnal"
